0,227.0,122.40000000000001,393.4736842105263,492.63636363636363,413.44999999999999,354.64705882352939,529.06666666666672,426.89999999999998,367.8125,528.94117647058829,259.22222222222223,381.61538461538464,213.66666666666666,437.0,373.66666666666669,448.25,289.06666666666666,555.06666666666672,358.0,483.25
239.42857142857142,0,292.33333333333331,334.90909090909093,425.45454545454544,307.625,263.66666666666669,443.42857142857144,401.16666666666669,303.0,456.33333333333331,218.33333333333334,313.66666666666669,234.19999999999999,434.14285714285717,389.0,412.5,194.80000000000001,483.28571428571428,392.66666666666669,401.875
134.55555555555554,192.5,0,379.85714285714283,479.71428571428572,404.9375,338.25,507.6875,409.75,335.92857142857144,512.0,280.77777777777777,364.39999999999998,206.36363636363637,685.0,367.36363636363637,440.33333333333331,294.61111111111109,537.16666666666663,296.85714285714283,773.0
419.30434782608694,339.06666666666666,397.06666666666666,0,235.42105263157896,318.42105263157896,241.85714285714286,279.33333333333331,63.0,259.625,170.10344827586206,229.94999999999999,158.11111111111111,118.23809523809524,426.47058823529414,273.0,172.14285714285714,206.63999999999999,171.86363636363637,305.35714285714283,373.51851851851853
497.19999999999999,469.80000000000001,501.5,219.18181818181819,0,203.71428571428572,138.82142857142858,180.55000000000001,140.875,321.12903225806451,30.0,263.69230769230768,88.266666666666666,171.1875,465.30000000000001,301.64285714285717,285.875,258.64516129032256,186.90000000000001,353.77777777777777,438.47619047619048
429.34615384615387,356.46153846153845,412.66666666666669,293.875,214.14814814814815,0,61.857142857142854,nan,296.85294117647061,298.42105263157896,248.42857142857142,260.66666666666669,112.96296296296296,141.85714285714286,446.5,249.85714285714286,372.84210526315792,251.62962962962962,418.89473684210526,315.0,422.64705882352939
375.26086956521738,278.5,345.95454545454544,230.11627906976744,151.22222222222223,64.0,0,189.30303030303031,236.83783783783784,225.13333333333333,185.5,197.57142857142858,50.037037037037038,79.0,383.69999999999999,187.0,299.0,188.77777777777777,355.46153846153845,252.0,359.76470588235293
608.83333333333337,488.0,531.08333333333337,279.8235294117647,192.0,nan,185.96969696969697,0,288.57142857142856,393.38461538461536,225.73684210526315,244.85714285714286,71.714285714285708,155.75,482.28571428571428,280.71428571428572,264.71428571428572,300.5,404.60714285714283,343.28571428571428,492.53333333333336
445.88235294117646,306.42857142857144,411.13043478260869,63.0,139.44444444444446,298.0,230.53571428571428,302.70967741935482,0,286.33333333333331,59.5,229.0,200.23333333333332,146.05882352941177,406.33333333333331,267.0,191.0,218.57894736842104,nan,272.0,388.05263157894734
339.47058823529414,293.33333333333331,302.5625,244.54166666666666,332.73076923076923,305.1904761904762,239.0,310.07142857142856,254.71428571428572,0,371.30434782608694,164.63636363636363,222.5,88.142857142857139,171.59999999999999,214.16666666666666,269.80000000000001,34.07692307692308,429.44444444444446,196.5,84.0
544.29999999999995,483.84615384615387,505.35294117647061,156.0625,30.199999999999999,235.0,170.11111111111111,217.84999999999999,59.5,355.69999999999999,0,292.38461538461536,121.73333333333333,192.95238095238096,501.10526315789474,331.78571428571428,259.54545454545456,293.60869565217394,110.375,385.44444444444446,492.71428571428572
260.42857142857144,198.0,202.5,238.0,288.91666666666669,265.92857142857144,200.92857142857142,273.75,226.16666666666666,164.44444444444446,320.90909090909093,0,188.12,nan,nan,nan,290.0,128.0,360.04166666666669,nan,253.0
359.19999999999999,350.77777777777777,358.73684210526318,137.0,98.0,112.82142857142857,47.928571428571431,71.0,204.76190476190476,211.45714285714286,131.53333333333333,172.0,0,87.461538461538467,349.33333333333331,205.75,nan,160.36585365853659,303.16666666666669,242.5,315.10714285714283
210.11111111111111,148.0,236.73333333333332,113.42105263157895,179.3125,142.0,77.0,173.57142857142858,137.0625,83.461538461538467,213.13043478260869,nan,86.760000000000005,0,246.0,nan,159.0,47.0,247.46666666666667,nan,194.91666666666666
481.85714285714283,377.0,nan,419.53846153846155,499.95652173913044,509.10000000000002,444.10000000000002,439.39999999999998,407.66666666666669,167.71428571428572,518.56521739130437,nan,372.52173913043481,242.0,0,368.0,460.8235294117647,197.35294117647058,531.25,nan,nan
355.45454545454544,298.66666666666669,346.30769230769232,251.0,296.3125,291.93333333333334,226.93333333333334,311.77777777777777,249.0625,231.19999999999999,346.33333333333331,nan,196.375,nan,nan,0,nan,212.0,384.64705882352939,nan,314.28571428571428
421.35714285714283,379.0,448.47058823529414,141.0,277.88888888888891,371.10000000000002,308.88888888888891,255.0,180.0,300.92307692307691,248.69230769230768,275.28571428571428,nan,151.71428571428572,409.875,326.0,0,242.0,286.27272727272725,383.0,417.23809523809524
258.66666666666669,197.19999999999999,252.38461538461539,194.76923076923077,265.46428571428572,251.68965517241378,185.07407407407408,251.84210526315789,202.46153846153845,35.5,300.43333333333334,100.0,163.25925925925927,53.0,206.0,179.0,223.0,0,355.21739130434781,167.0,146.91666666666666
600.33333333333337,512.25,557.70000000000005,158.0,187.5,400.08333333333331,335.20833333333331,402.0,nan,422.5,100.14285714285714,361.92307692307691,280.33333333333331,249.92857142857142,546.0526315789474,393.71428571428572,292.0,351.66666666666669,0,425.5,502.86666666666667
340.05882352941177,247.0,285.75,325.47058823529414,358.09090909090907,426.125,361.125,310.14285714285717,309.0,nan,420.61538461538464,nan,258.92307692307691,nan,nan,nan,384.75,195.0,440.19999999999999,0,nan
480.33333333333331,377.66666666666669,nan,372.95652173913044,470.57894736842104,447.33333333333331,382.0,467.30769230769232,375.13333333333333,79.0,506.16666666666669,249.0,346.8235294117647,189.66666666666666,nan,315.66666666666669,402.14285714285717,142.76923076923077,493.06666666666666,nan,0
